report_date,geoid,short_name,full_name,cases,case_rate,new_cases,case_avg,case_avg_rate,deaths,mortality_rate,new_deaths,deaths_avg,case_fatality_rate
2020-03-16,28140,Kansas City,"Kansas City, MO-KS Metro Area",10,0.004746913556805366,3,1.2857142857142858,0.0610317457303547,1,4.746913556805365e-4,0,0.14285714285714285,10
2020-03-17,28140,Kansas City,"Kansas City, MO-KS Metro Area",17,0.00806975304656912,7,2.2857142857142856,0.10850088129840835,1,4.746913556805365e-4,0,0.14285714285714285,5.88235294117647
2020-03-18,28140,Kansas City,"Kansas City, MO-KS Metro Area",23,0.01091790118065234,6,3.142857142857143,0.14918871178531146,1,4.746913556805365e-4,0,0.14285714285714285,4.3478260869565215
2020-03-19,28140,Kansas City,"Kansas City, MO-KS Metro Area",34,0.01613950609313824,11,4.142857142857143,0.19665784735336517,1,4.746913556805365e-4,0,0,2.941176470588235
2020-03-20,28140,Kansas City,"Kansas City, MO-KS Metro Area",61,0.028956172696512728,27,8,0.3797530845444292,2,9.49382711361073e-4,1,0.14285714285714285,3.278688524590164
2020-03-21,28140,Kansas City,"Kansas City, MO-KS Metro Area",68,0.03227901218627648,7,8.857142857142858,0.42044091503133235,3,0.0014240740670416095,1,0.2857142857142857,4.411764705882353
2020-03-22,28140,Kansas City,"Kansas City, MO-KS Metro Area",72,0.03417777760899863,4,9.285714285714286,0.44078483027478393,3,0.0014240740670416095,0,0.2857142857142857,4.166666666666666
2020-03-23,28140,Kansas City,"Kansas City, MO-KS Metro Area",95,0.04509567878965097,23,12.142857142857142,0.5764109318977944,3,0.0014240740670416095,0,0.2857142857142857,3.1578947368421053
2020-03-24,28140,Kansas City,"Kansas City, MO-KS Metro Area",123,0.05838703674870599,28,15.142857142857142,0.7188183386019552,4,0.001898765422722146,1,0.42857142857142855,3.2520325203252036
2020-03-25,28140,Kansas City,"Kansas City, MO-KS Metro Area",173,0.08212160453273282,50,21.428571428571427,1.0171957621725782,4,0.001898765422722146,0,0.42857142857142855,2.312138728323699
2020-03-26,28140,Kansas City,"Kansas City, MO-KS Metro Area",226,0.10728024638380125,53,27.428571428571427,1.3020105755809002,4,0.001898765422722146,0,0.42857142857142855,1.7699115044247788
2020-03-27,28140,Kansas City,"Kansas City, MO-KS Metro Area",273,0.12959074010078647,47,30.285714285714285,1.4376366772039104,5,0.002373456778402683,1,0.42857142857142855,1.8315018315018317
2020-03-28,28140,Kansas City,"Kansas City, MO-KS Metro Area",321,0.15237592517345222,48,36.142857142857146,1.715670185531082,6,0.002848148134083219,1,0.42857142857142855,1.8691588785046727
2020-03-29,28140,Kansas City,"Kansas City, MO-KS Metro Area",369,0.17516111024611797,48,42.42857142857143,2.014047609101705,7,0.0033228394897637558,1,0.5714285714285714,1.8970189701897018
2020-03-30,28140,Kansas City,"Kansas City, MO-KS Metro Area",417,0.19794629531878372,48,46,2.183580236130468,8,0.003797530845444292,1,0.7142857142857143,1.9184652278177456
2020-03-31,28140,Kansas City,"Kansas City, MO-KS Metro Area",503,0.23876975190730987,86,54.285714285714285,2.5768959308371984,9,0.004272222201124829,1,0.7142857142857143,1.7892644135188867
2020-04-01,28140,Kansas City,"Kansas City, MO-KS Metro Area",560,0.26582715918110045,57,55.285714285714285,2.6243650664052516,11,0.005221604912485901,2,1,1.9642857142857142
2020-04-02,28140,Kansas City,"Kansas City, MO-KS Metro Area",629,0.2985808627230575,69,57.57142857142857,2.7328659477036603,14,0.0066456789795275115,3,1.4285714285714286,2.2257551669316373
2020-04-03,28140,Kansas City,"Kansas City, MO-KS Metro Area",707,0.33560678846613934,78,62,2.943086405219326,20,0.009493827113610732,6,2.142857142857143,2.828854314002829
2020-04-04,28140,Kansas City,"Kansas City, MO-KS Metro Area",790,0.37500617098762384,83,67,3.1804320830595945,20,0.009493827113610732,0,2,2.5316455696202533
2020-04-05,28140,Kansas City,"Kansas City, MO-KS Metro Area",826,0.39209505979212317,36,65.28571428571429,3.0990564220857886,22,0.010443209824971803,2,2.142857142857143,2.663438256658596
2020-04-06,28140,Kansas City,"Kansas City, MO-KS Metro Area",932,0.44241234349426006,106,73.57142857142857,3.492372116792519,25,0.011867283892013414,3,2.4285714285714284,2.682403433476395
2020-04-07,28140,Kansas City,"Kansas City, MO-KS Metro Area",962,0.4566530841646761,30,65.57142857142857,3.112619032248089,35,0.016614197448818778,10,3.7142857142857144,3.6382536382536386
2020-04-08,28140,Kansas City,"Kansas City, MO-KS Metro Area",1105,0.5245339480269928,143,77.85714285714286,3.6958112692270344,40,0.018987654227221464,5,4.142857142857143,3.619909502262444
2020-04-09,28140,Kansas City,"Kansas City, MO-KS Metro Area",1166,0.5534901207235056,61,76.71428571428571,3.6415608285778296,45,0.021361111005624146,5,4.428571428571429,3.8593481989708405
2020-04-10,28140,Kansas City,"Kansas City, MO-KS Metro Area",1256,0.5962123427347538,90,78.42857142857143,3.7229364895516364,50,0.023734567784026828,5,4.285714285714286,3.9808917197452227
2020-04-11,28140,Kansas City,"Kansas City, MO-KS Metro Area",1343,0.6375104906789606,87,79,3.7500617098762388,57,0.027057407273790583,7,5.285714285714286,4.244229337304542
2020-04-12,28140,Kansas City,"Kansas City, MO-KS Metro Area",1399,0.6640932065970705,56,81.85714285714286,3.885687811499249,58,0.027532098629471115,1,5.142857142857143,4.145818441744103
2020-04-13,28140,Kansas City,"Kansas City, MO-KS Metro Area",1458,0.6920999965822223,59,75.14285714285714,3.566966472685174,65,0.030854938119234874,7,5.714285714285714,4.458161865569274
2020-04-14,28140,Kansas City,"Kansas City, MO-KS Metro Area",1526,0.7243790087684988,68,80.57142857142857,3.824656065768894,75,0.03560185167604024,10,5.714285714285714,4.91480996068152
2020-04-15,28140,Kansas City,"Kansas City, MO-KS Metro Area",1592,0.7557086382434142,66,69.57142857142857,3.3024955745203037,79,0.03750061709876239,4,5.571428571428571,4.9623115577889445
2020-04-16,28140,Kansas City,"Kansas City, MO-KS Metro Area",1674,0.794633329409218,82,72.57142857142857,3.4449029812244647,88,0.04177283929988721,9,6.142857142857143,5.256869772998805
2020-04-17,28140,Kansas City,"Kansas City, MO-KS Metro Area",1740,0.8259629588841335,66,69.14285714285714,3.2821516592768525,92,0.04367160472260936,4,6,5.287356321839081
2020-04-18,28140,Kansas City,"Kansas City, MO-KS Metro Area",1784,0.8468493785340772,44,63,2.9905555407873803,95,0.04509567878965097,3,5.428571428571429,5.325112107623318
2020-04-19,28140,Kansas City,"Kansas City, MO-KS Metro Area",1806,0.857292588359049,22,58.142857142857146,2.7599911680282627,102,0.04841851827941472,7,6.285714285714286,5.647840531561462
2020-04-20,28140,Kansas City,"Kansas City, MO-KS Metro Area",1834,0.8705839463181039,28,53.714285714285715,2.549770710512596,109,0.05174135776917848,7,6.285714285714286,5.9432933478735
2020-04-21,28140,Kansas City,"Kansas City, MO-KS Metro Area",1878,0.8914703659680475,44,50.285714285714285,2.3870193885649833,115,0.0545895059032617,6,5.714285714285714,6.123535676251332
2020-04-22,28140,Kansas City,"Kansas City, MO-KS Metro Area",1962,0.9313444398452126,84,52.857142857142854,2.509082880025693,119,0.05648827132598385,4,5.714285714285714,6.065239551478084
2020-04-23,28140,Kansas City,"Kansas City, MO-KS Metro Area",2032,0.9645728347428502,70,51.142857142857146,2.427707219051887,121,0.057437654037344917,2,4.714285714285714,5.9547244094488185
2020-04-24,28140,Kansas City,"Kansas City, MO-KS Metro Area",2101,0.9973265382848071,69,51.57142857142857,2.4480511342953384,125,0.05933641946006706,4,4.714285714285714,5.949547834364588
2020-04-25,28140,Kansas City,"Kansas City, MO-KS Metro Area",2174,1.0319790072494863,73,55.714285714285715,2.6447089816487033,127,0.060285802171428135,2,4.571428571428571,5.841766329346826
2020-04-26,28140,Kansas City,"Kansas City, MO-KS Metro Area",2209,1.048593204698305,35,57.57142857142857,2.7328659477036603,128,0.060760493527108675,1,3.7142857142857144,5.794477138976912
2020-04-27,28140,Kansas City,"Kansas City, MO-KS Metro Area",2254,1.0699543157039293,45,60,2.848148134083219,132,0.06265925894983082,4,3.2857142857142856,5.8562555456965395
2020-04-28,28140,Kansas City,"Kansas City, MO-KS Metro Area",2290,1.0870432045084286,36,58.857142857142854,2.793897693434015,134,0.06360864166119189,2,2.7142857142857144,5.851528384279476
2020-04-29,28140,Kansas City,"Kansas City, MO-KS Metro Area",2356,1.118372833983344,66,56.285714285714285,2.6718342019733057,137,0.0650327157282335,3,2.5714285714285716,5.814940577249575
2020-04-30,28140,Kansas City,"Kansas City, MO-KS Metro Area",2624,1.2455901173057278,268,84.57142857142857,4.014532608041109,138,0.06550740708391405,1,2.4285714285714284,5.259146341463414
2020-05-01,28140,Kansas City,"Kansas City, MO-KS Metro Area",2738,1.299704931853309,114,91,4.319691336692882,139,0.06598209843959457,1,2,5.076698319941563
2020-05-02,28140,Kansas City,"Kansas City, MO-KS Metro Area",2853,1.3542944377565707,115,97,4.604506150101204,140,0.06645678979527511,1,1.8571428571428572,4.907115317209954
2020-05-03,28140,Kansas City,"Kansas City, MO-KS Metro Area",3054,1.4497074002483585,201,120.71428571428571,5.73020279357219,141,0.06693148115095565,1,1.8571428571428572,4.616895874263261
2020-05-04,28140,Kansas City,"Kansas City, MO-KS Metro Area",3211,1.5242339430902028,157,136.71428571428572,6.48970896266105,151,0.07167839470776101,10,2.7142857142857144,4.702584864528184
2020-05-05,28140,Kansas City,"Kansas City, MO-KS Metro Area",3353,1.591640115596839,142,151.85714285714286,7.208527301263005,156,0.0740518514861637,5,3.142857142857143,4.652549955263942
2020-05-06,28140,Kansas City,"Kansas City, MO-KS Metro Area",3595,1.706515423671529,242,177,8.402036995545497,156,0.0740518514861637,0,2.7142857142857144,4.339360222531293
2020-05-07,28140,Kansas City,"Kansas City, MO-KS Metro Area",3820,1.8133209786996496,225,170.85714285714286,8.110440877056023,157,0.07452654284184422,1,2.7142857142857144,4.109947643979058
2020-05-08,28140,Kansas City,"Kansas City, MO-KS Metro Area",3960,1.8797777684949246,140,174.57142857142858,8.286754809165938,160,0.07595061690888585,3,3,4.040404040404041
2020-05-09,28140,Kansas City,"Kansas City, MO-KS Metro Area",4034,1.9149049288152842,74,168.71428571428572,8.008721300838767,164,0.07784938233160799,4,3.4285714285714284,4.06544372830937
2020-05-10,28140,Kansas City,"Kansas City, MO-KS Metro Area",4109,1.9505067804913245,75,150.71428571428572,7.1542768606138,164,0.07784938233160799,0,3.2857142857142856,3.991238744220005
2020-05-11,28140,Kansas City,"Kansas City, MO-KS Metro Area",4180,1.9842098667446424,71,138.42857142857142,6.571084623634855,166,0.07879876504296907,2,2.142857142857143,3.971291866028708
2020-05-12,28140,Kansas City,"Kansas City, MO-KS Metro Area",4196,1.9918049284355315,16,120.42857142857143,5.71664018340989,168,0.07974814775433013,2,1.7142857142857142,4.003813155386082
2020-05-13,28140,Kansas City,"Kansas City, MO-KS Metro Area",4258,2.0212357924877242,62,94.71428571428571,4.496005268802795,169,0.08022283911001067,1,1.8571428571428572,3.9689995302959136
2020-05-14,28140,Kansas City,"Kansas City, MO-KS Metro Area",4323,2.0520907306069596,65,71.85714285714286,3.410996455818713,171,0.08117222182137174,2,2,3.95558639833449
2020-05-15,28140,Kansas City,"Kansas City, MO-KS Metro Area",4403,2.0900660390614023,80,63.285714285714285,3.0041181509496813,175,0.0830709872440939,4,2.142857142857143,3.97456279809221
2020-05-16,28140,Kansas City,"Kansas City, MO-KS Metro Area",4460,2.117123446335193,57,60.857142857142854,2.8888359645701223,177,0.08402036995545496,2,1.8571428571428572,3.968609865470852
2020-05-17,28140,Kansas City,"Kansas City, MO-KS Metro Area",4510,2.1408580141192197,50,57.285714285714285,2.719303337541359,178,0.0844950613111355,1,2,3.9467849223946785
2020-05-18,28140,Kansas City,"Kansas City, MO-KS Metro Area",4660,2.2120617174713004,150,68.57142857142857,3.25502643895225,179,0.08496975266681603,1,1.8571428571428572,3.8412017167381975
2020-05-19,28140,Kansas City,"Kansas City, MO-KS Metro Area",4685,2.2239290013633135,25,69.85714285714286,3.316058184682605,183,0.08686851808953819,4,2.142857142857143,3.9060832443970113
2020-05-20,28140,Kansas City,"Kansas City, MO-KS Metro Area",4777,2.267600606085923,92,74.14285714285714,3.5194973371171203,186,0.0882925921565798,3,2.4285714285714284,3.893657106970902
2020-05-21,28140,Kansas City,"Kansas City, MO-KS Metro Area",4825,2.2903857911585885,48,71.71428571428571,3.4042151507375618,189,0.0897166662236214,3,2.5714285714285716,3.9170984455958546
2020-05-22,28140,Kansas City,"Kansas City, MO-KS Metro Area",4922,2.3364308526596007,97,74.14285714285714,3.5194973371171203,191,0.09066604893498248,2,2.2857142857142856,3.8805363673303535
2020-05-23,28140,Kansas City,"Kansas City, MO-KS Metro Area",4984,2.365861716711794,62,74.85714285714286,3.553403862522874,192,0.091140740290663,1,2.142857142857143,3.8523274478330656
2020-05-24,28140,Kansas City,"Kansas City, MO-KS Metro Area",5062,2.402887642454876,78,78.85714285714286,3.7432804047950885,192,0.091140740290663,0,2,3.7929672066376927
2020-05-25,28140,Kansas City,"Kansas City, MO-KS Metro Area",5146,2.4427617163320408,84,69.42857142857143,3.2957142694391535,195,0.09256481435770463,3,2.2857142857142856,3.78935095219588
2020-05-26,28140,Kansas City,"Kansas City, MO-KS Metro Area",5195,2.4660215927603875,49,72.85714285714286,3.458465591386766,195,0.09256481435770463,0,1.7142857142857142,3.753609239653513
2020-05-27,28140,Kansas City,"Kansas City, MO-KS Metro Area",5265,2.4992499876580245,70,69.71428571428571,3.309276879601454,198,0.09398888842474623,3,1.7142857142857142,3.7606837606837606
2020-05-28,28140,Kansas City,"Kansas City, MO-KS Metro Area",5339,2.5343771479783843,74,73.42857142857143,3.4855908117113685,201,0.09541296249178784,3,1.7142857142857142,3.7647499531747517
2020-05-29,28140,Kansas City,"Kansas City, MO-KS Metro Area",5448,2.586118505747563,109,75.14285714285714,3.566966472685174,202,0.09588765384746838,1,1.5714285714285714,3.7077826725403815
2020-05-30,28140,Kansas City,"Kansas City, MO-KS Metro Area",5503,2.6122265303099925,55,74.14285714285714,3.5194973371171203,203,0.09636234520314892,1,1.5714285714285714,3.688896965291659
2020-05-31,28140,Kansas City,"Kansas City, MO-KS Metro Area",5586,2.651625912831477,83,74.85714285714286,3.553403862522874,205,0.09731172791451,2,1.8571428571428572,3.669889008234873
2020-06-01,28140,Kansas City,"Kansas City, MO-KS Metro Area",5712,2.7114370236472247,126,80.85714285714286,3.8382186759311954,206,0.09778641927019052,1,1.5714285714285714,3.606442577030812
2020-06-02,28140,Kansas City,"Kansas City, MO-KS Metro Area",5864,2.783590109710666,152,95.57142857142857,4.536693099289699,212,0.10063456740427373,6,2.4285714285714284,3.6152796725784446
2020-06-03,28140,Kansas City,"Kansas City, MO-KS Metro Area",6009,2.852420356284344,145,106.28571428571429,5.045290980375988,212,0.10063456740427373,0,2,3.528041271426194
2020-06-04,28140,Kansas City,"Kansas City, MO-KS Metro Area",6133,2.9112820843887306,124,113.42857142857143,5.384356234433515,213,0.10110925875995429,1,1.7142857142857142,3.473014837762922
2020-06-05,28140,Kansas City,"Kansas City, MO-KS Metro Area",6293,2.987232701297616,160,120.71428571428571,5.73020279357219,215,0.10205864147131535,2,1.8571428571428572,3.4164945177180996
2020-06-06,28140,Kansas City,"Kansas City, MO-KS Metro Area",6356,3.0171382567054903,63,121.85714285714286,5.784453234221395,217,0.10300802418267642,2,2,3.4140969162995596
2020-06-07,28140,Kansas City,"Kansas City, MO-KS Metro Area",6404,3.0399234417781558,48,116.85714285714286,5.5471075563811265,217,0.10300802418267642,0,1.7142857142857142,3.388507183010618
2020-06-08,28140,Kansas City,"Kansas City, MO-KS Metro Area",6524,3.0968864044598203,120,116,5.506419725894223,219,0.1039574068940375,2,1.8571428571428572,3.35683629675046
2020-06-09,28140,Kansas City,"Kansas City, MO-KS Metro Area",6591,3.1286907252904164,67,103.85714285714286,4.930008793996429,221,0.10490678960539856,2,1.2857142857142858,3.353057199211045
2020-06-10,28140,Kansas City,"Kansas City, MO-KS Metro Area",6719,3.1894512188175246,128,101.42857142857143,4.814726607616871,221,0.10490678960539856,0,1.2857142857142858,3.289179937490698
2020-06-11,28140,Kansas City,"Kansas City, MO-KS Metro Area",6841,3.2473635642105503,122,101.14285714285714,4.8011639974545695,221,0.10490678960539856,0,1.1428571428571428,3.2305218535301856
2020-06-12,28140,Kansas City,"Kansas City, MO-KS Metro Area",6970,3.3085987490933397,129,96.71428571428571,4.590943539938904,221,0.10490678960539856,0,0.8571428571428571,3.1707317073170733
2020-06-13,28140,Kansas City,"Kansas City, MO-KS Metro Area",7043,3.3432512180580183,73,98.14285714285714,4.658756590750408,222,0.1053814809610791,1,0.7142857142857143,3.152065881016612
2020-06-14,28140,Kansas City,"Kansas City, MO-KS Metro Area",7081,3.3612894895738794,38,96.71428571428571,4.590943539938904,222,0.1053814809610791,0,0.7142857142857143,3.1351504024855243
2020-06-15,28140,Kansas City,"Kansas City, MO-KS Metro Area",7255,3.4438857854622924,174,104.42857142857143,4.957134014321031,226,0.10728024638380125,4,1,3.115093039283253
2020-06-16,28140,Kansas City,"Kansas City, MO-KS Metro Area",7326,3.4775888717156107,71,105,4.984259234645633,231,0.10965370316220394,5,1.4285714285714286,3.153153153153153
2020-06-17,28140,Kansas City,"Kansas City, MO-KS Metro Area",7482,3.551640723201774,156,109,5.174135776917848,234,0.11107777722924554,3,1.8571428571428572,3.127506014434643
2020-06-18,28140,Kansas City,"Kansas City, MO-KS Metro Area",7602,3.608603685883439,120,108.71428571428571,5.160573166755547,240,0.11392592536332875,6,2.7142857142857144,3.1570639305445938
2020-06-19,28140,Kansas City,"Kansas City, MO-KS Metro Area",7822,3.7130357841331567,220,121.71428571428571,5.7776719291402445,242,0.11487530807468983,2,3,3.0938378931219637
2020-06-20,28140,Kansas City,"Kansas City, MO-KS Metro Area",7937,3.767625290036418,115,127.71428571428571,6.0624867425485665,245,0.11629938214173144,3,3.2857142857142856,3.0868086178656924
2020-06-21,28140,Kansas City,"Kansas City, MO-KS Metro Area",7969,3.7828154134181955,32,126.85714285714286,6.021798912061663,246,0.11677407349741198,1,3.4285714285714284,3.086961977663446
2020-06-22,28140,Kansas City,"Kansas City, MO-KS Metro Area",8125,3.856867264904359,156,124.28571428571429,5.899735420600954,247,0.11724876485309252,1,3,3.04
2020-06-23,28140,Kansas City,"Kansas City, MO-KS Metro Area",8274,3.9275962769007595,149,135.42857142857142,6.428677216930694,254,0.12057160434285627,7,3.2857142857142856,3.0698573845781967
2020-06-24,28140,Kansas City,"Kansas City, MO-KS Metro Area",8528,4.048167881243615,254,149.42857142857142,7.0932451148834454,257,0.12199567840989788,3,3.2857142857142856,3.0136022514071295
2020-06-25,28140,Kansas City,"Kansas City, MO-KS Metro Area",8705,4.132188251199071,177,157.57142857142858,7.479779504509026,260,0.1234197524769395,3,2.857142857142857,2.9867892016082713
2020-06-26,28140,Kansas City,"Kansas City, MO-KS Metro Area",9008,4.2760197319702735,303,169.42857142857142,8.042627826244518,265,0.12579320925534218,5,3.2857142857142856,2.9418294849023088
